time_step,ID,X,Y,vx,vy,window_vx,window_vy,momentum_vx,momentum_vy,cos_theta,sin_theta,cluster_id,raw_dbscan_cluster_id,feature_mode,method,used_fallback
910,225,12.4555356527,11.3855044051,0.008839534600000042,-0.01925984583999991,0.009811883409999993,-0.014238443651999973,0.009290305804564424,-0.01465649822370331,0.417126523039597,-0.9088479080694781,5,5,window_velocity,dbscan_kmeans_fallback,False
910,226,12.5064682093,10.9351533631,0.014943022789999993,-0.01618113442000002,0.01679932505,-0.016978258152000016,0.01569428857442762,-0.015808218855574794,0.6784413513493153,-0.7346539489731808,5,5,window_velocity,dbscan_kmeans_fallback,False
910,227,9.73274852952,11.5222564704,-0.02167790629200006,-0.02899716565999988,-0.02167790629200006,-0.02899716565999988,-0.016200341348940016,-0.01996630270916999,-0.5987622694623582,-0.8009264587034797,-1,-1,window_velocity,dbscan_kmeans_fallback,False
910,228,10.8132764023,12.4434832973,-0.016479418089999955,-0.00933159816,-0.016479418089999955,-0.00933159816,-0.008400083456700007,-0.00476412691949998,-0.8701743121673124,-0.4927429455307775,5,5,window_velocity,dbscan_kmeans_fallback,False
910,232,7.28209279304,4.3311980452,0.04259813818800007,-0.005918763033000029,0.0419877893702,-0.006692020783999997,0.04201442330031211,-0.005254275830374426,0.9904845802126433,-0.13762205973054947,6,6,window_velocity,dbscan_kmeans_fallback,False
910,233,7.12213930973,3.64672173962,0.04630232411799993,-0.008353092990000022,0.03680613837139999,-0.004472484646600003,0.03509671082657953,-0.004892484018690097,0.9841138375675141,-0.17753740345728267,6,6,window_velocity,dbscan_kmeans_fallback,False
910,234,6.68900211412,3.17417533619,0.04802813801700001,0.004773195993999968,0.0565688121652,-0.005183690849800007,0.05281552318087718,-0.00195458638466615,0.9950975562688247,0.09889610268755947,6,6,window_velocity,dbscan_kmeans_fallback,False
910,235,7.69818231477,10.2342095313,0.04598662645300004,-0.015894742660000107,0.0425686730728,-0.015054660165999998,0.04453767815986854,-0.01586419510527854,0.9451363780778862,-0.3266753981944359,-1,-1,window_velocity,dbscan_kmeans_fallback,False
910,275,12.5715019282,12.2909796852,-0.0022098836499999663,0.023865979970000062,-0.007618836967999983,0.023865979969999992,-0.008026340733440355,0.024161079699735043,-0.09220109635347591,0.9957399878424076,-1,-1,window_velocity,dbscan_kmeans_fallback,False
910,300,7.92864160981,8.25762907009,-0.02243558068600011,0.000883041258999917,-0.01894185986640002,0.0011980721946000016,-0.02013874536537475,0.0006854675996657479,-0.9992258896281007,0.03932849788697935,2,2,window_velocity,dbscan_kmeans_fallback,False
910,301,7.76363696387,7.77147905807,-0.027171045652000014,0.0029832474970000076,-0.01828941802640001,0.003961752675200003,-0.022071897258771685,0.0020878378219654483,-0.9940261091246854,0.10913918956153953,2,2,window_velocity,dbscan_kmeans_fallback,False
910,302,11.33670313,11.1088976973,0.0018731394799999634,-0.0028161856300000566,-0.00435662776800001,-0.0050261753819999914,-0.00379401565372151,-0.004944277163240072,0.5538144790612219,-0.8326365410963474,5,5,window_velocity,dbscan_kmeans_fallback,False
910,307,14.8013797646,11.2041229573,0.012143836819999976,-0.0036753609200001593,0.005194278903999994,-0.007465278535999999,0.005375630447530525,-0.006512875918403178,0.9571239901352538,-0.28967583812919984,5,5,window_velocity,dbscan_kmeans_fallback,False
910,312,14.3274123378,11.7570977133,0.0009470930000000877,-0.002672989759999922,-0.0029675580440000006,-0.00628629912400001,-0.0017126302214419027,-0.0058519499914638905,0.33397415303970185,-0.9425784914255382,5,5,window_velocity,dbscan_kmeans_fallback,False
910,316,8.78334042,6.75526563089,0.014016976301000027,0.0022672680970000415,0.013128813538400017,-0.0177515159026,0.010915072069216132,-0.012201482029033215,0.9871687456649129,0.159676106696558,-1,-1,window_velocity,dbscan_kmeans_fallback,False
910,317,8.08733230247,5.98033726122,0.01993104588099994,-0.03140762964200006,0.015157697195199979,-0.03468681529039999,0.013630477670789577,-0.032362419048303316,0.5358105144879455,-0.8443379388017649,-1,-1,window_velocity,dbscan_kmeans_fallback,False
910,340,13.0698833077,12.0709353499,0.0,-0.003293505240000094,0.0002988604539999784,-0.003651494936000006,0.00043996625286312104,-0.0036235467858527497,0.0,-0.9999969637304609,5,5,window_velocity,dbscan_kmeans_fallback,False
910,410,3.74059639337,-0.0505958775393,0.02346685972300002,0.004582268154489999,0.020133092386600007,-0.0007350721831179998,0.01848781214974962,0.0002644124665674844,0.981463689615046,0.19164600047885488,-1,-1,window_velocity,dbscan_kmeans_fallback,False
910,411,12.8366879663,8.70010433875,0.022667092310000036,0.011026082745999944,0.021463231880000003,0.014348227158600011,0.02052846353238765,0.014399415189173944,0.8992526997012723,0.43742860976022785,0,0,window_velocity,dbscan_kmeans_fallback,False
920,4,10.708885708,7.09249192788,0.025424185249999988,0.008973608469000017,0.024174022492200003,0.010372154895400013,0.024740389938247186,0.00907435149088931,0.9429857161231295,0.3328320858718006,0,0,window_velocity,dbscan_kmeans_fallback,False
920,37,0.234458132123,3.19684801716,-0.0255925573304,-0.012243247724999984,-0.026341813120740003,-0.010491484795399995,-0.026099839715363164,-0.009470042728931653,-0.902088225913733,-0.431550840233869,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,38,3.62126267622,8.11061463346,-0.035316045394999974,0.004630000113999877,-0.03424688263819999,0.00873494866939998,-0.03537600982895114,0.007551213873080824,-0.9915150877401868,0.12998949678322744,1,1,window_velocity,dbscan_kmeans_fallback,False
920,39,3.5619115153,8.65022444061,-0.034831975643,0.001646752617999958,-0.0359937430482,0.00674929913579998,-0.03610691072558442,0.0054499873482941165,-0.9988840243363722,0.04722427745739495,1,1,window_velocity,dbscan_kmeans_fallback,False
920,41,14.4530600082,3.10711193247,0.00627186027000004,0.003914020714999999,0.005665720751999999,0.0094222888926,0.005359557185497304,0.007821051607398774,0.8483551509896315,0.5294250017866466,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,42,5.00317658602,8.82134351701,-0.03630523140999999,0.03291118638100006,-0.032950417562999997,0.0359373926408,-0.034016173842510766,0.034978845080281165,-0.7408896108184981,0.6716265155846914,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,43,14.4137030327,9.14568218482,0.0028202324700000504,0.003699226896000063,0.0028244417720000217,0.003694453699600011,0.0034494568969504606,0.002920159625720107,0.6062831645069316,0.7952461410870971,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,44,5.72465098181,9.35546414877,-0.040598719646999994,0.0076609795710000485,-0.03893604528080001,0.00992347447220002,-0.03851263286992852,0.011228696430724366,-0.9826576947396756,0.1854275354036427,1,1,window_velocity,dbscan_kmeans_fallback,False
920,45,8.93466483382,6.22663417452,-0.019004999398999977,0.00999984560799998,-0.02166948768760001,0.003293505236000005,-0.022730621308409135,0.004632854646925857,-0.8849712660027005,0.4656446360113509,2,2,window_velocity,dbscan_kmeans_fallback,False
920,46,9.60731132419,6.20515479255,-0.024161394585000016,0.0,-0.028530650260199977,-0.003369876372,-0.027351064951015167,-0.001938602349806828,-0.999999586116777,0.0,2,2,window_velocity,dbscan_kmeans_fallback,False
920,47,9.98109735888,6.66767748439,-0.023761510872000003,-0.0003579896999999832,-0.027171045652399996,-0.0044295258827999895,-0.026602385136684923,-0.0031238127276879734,-0.9998861071611294,-0.015064232635078865,2,2,window_velocity,dbscan_kmeans_fallback,False
920,48,11.0513124413,3.25842224549,-0.028286510739999927,0.0171596396,-0.02925885953999998,0.011288608526399999,-0.028764161409613603,0.010688221427356004,-0.8549791203494029,0.5186618351613917,3,3,window_velocity,dbscan_kmeans_fallback,False
920,49,11.3491205714,3.72380885493,-0.030938371119999884,0.010524897167000002,-0.032011743174,0.008672897121599998,-0.031026489383798494,0.007229023866602811,-0.9467178754411145,0.32206311853106007,3,3,window_velocity,dbscan_kmeans_fallback,False
920,50,14.1110542051,9.44782549126,-0.04278755677999992,-0.0031741753360000403,-0.04278755677999992,-0.0031741753360000403,-0.021821653959900003,-0.0016188294213600209,-0.9972594000938415,-0.07398123261975309,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,51,14.4799995422,1.57587065751,-0.042093021930000064,0.009045206409000018,-0.042093021930000064,0.009045206409000018,-0.012627906579000021,0.002713561922700006,-0.9776817601326535,0.21009024577566798,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,75,10.6409054776,7.75501153189,0.02352999925999999,0.014033196223000033,0.02150111560020001,0.012677608560800007,0.021688863452298653,0.011940614787040131,0.8588551915152902,0.5122177564265824,0,0,window_velocity,dbscan_kmeans_fallback,False
920,83,5.95195330021,0.392356710729,-0.0021046510960000655,0.00047731959940000015,-0.002104651096200012,0.0004773195994200008,-0.0019778479154988295,-0.0020288947969025863,-0.9752293952885425,0.22117495159502532,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,86,14.6382693047,5.74120014191,0.015742790200000023,0.03267252658100004,0.021475859785999987,0.032725031736800005,0.022178075888066952,0.030663120513833745,0.4340745445584229,0.9008766498851352,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,87,7.50665906501,6.89726821172,0.037420696490999994,0.023865979970999974,0.0375596034636,0.006400855828400011,0.03754845288975242,0.007971036000024594,0.8431219427881635,0.5377219904106381,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,88,6.48232537647,6.18773262717,0.052616277407000034,-0.015107165321999983,0.05437155642080001,-0.012443721957000005,0.05123216600410083,-0.01199279383434502,0.9611661577831209,-0.2759696573594796,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,89,2.42561038843,7.73424812931,0.02481383642399999,0.000787577339000034,0.027398347971,0.002443876349000007,0.02459964729704964,0.0018941862272893804,0.9994962815392178,0.031723454942812604,4,4,window_velocity,dbscan_kmeans_fallback,False
920,90,2.33931969349,7.04953316394,0.034053254737999986,0.00491639187499997,0.033640743122579995,0.005465309413599986,0.029811711310643856,0.004646608354645289,0.9897379841948525,0.1428920618986979,4,4,window_velocity,dbscan_kmeans_fallback,False
920,91,1.49430227834,5.77556715307,0.028938952572999988,-0.009546391988000025,0.028938952572999988,-0.009546391988000025,0.021990710060536652,-0.007254303271994107,0.9496621446741054,-0.313274886724208,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,92,0.347267430882,7.48795121601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,221,4.59466380823,7.14786100142,0.030917324603000028,-0.017899484978000046,0.030226999044399995,-0.016410247828200008,0.028632028491098117,-0.01439207462065353,0.8654262706841682,-0.5010357374251829,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,222,13.2952914402,11.5680791519,-0.00021046510999997992,-0.00023865980000010724,-0.000223093016,-0.0002529793880000142,-0.0001182671507322271,-0.00039127114290036445,-0.6613939741043506,-0.749996774197089,5,5,window_velocity,dbscan_kmeans_fallback,False
920,223,12.2884263557,10.5387394357,0.014943022779999992,-0.02849598008999994,0.015822766942000008,-0.019450773677999997,0.015056343811699388,-0.020855546552283902,0.46441058528709833,-0.8856196625517276,6,6,window_velocity,dbscan_kmeans_fallback,False
920,224,11.9205333441,11.1077043983,0.01833151105000006,-0.019235979850000008,0.017211836666000017,-0.011302928114000004,0.016466178329264374,-0.013448197413710021,0.6898824188335431,-0.7239209179949875,6,6,window_velocity,dbscan_kmeans_fallback,False
920,225,12.5437205337,11.1931446066,0.008818488100000011,-0.019235979850000008,0.00947092993400002,-0.01596156740399998,0.009148760493195102,-0.01603034271159232,0.4167325137429772,-0.9090286391835978,6,6,window_velocity,dbscan_kmeans_fallback,False
920,226,12.655687972,10.7735806787,0.014921976270000137,-0.016157268439999938,0.016458371572000027,-0.017503309710000005,0.015462594883099376,-0.015912933730902336,0.6784657266210261,-0.7346314371504781,6,6,window_velocity,dbscan_kmeans_fallback,False
920,227,9.59784039425,11.2714250209,-0.013490813527000078,-0.02508314494999997,-0.013490813527000078,-0.02508314494999997,-0.015387483002358034,-0.021501355381418983,-0.47367783293726173,-0.8806977962736121,7,7,window_velocity,dbscan_kmeans_fallback,False
920,228,10.5417764109,12.1780936,-0.02714999913999989,-0.026538969729999983,-0.02714999913999989,-0.026538969729999983,-0.014025058161689974,-0.011296579762649982,-0.7151078018849308,-0.6990138088052654,7,7,window_velocity,dbscan_kmeans_fallback,False
920,232,7.70302301229,4.27917020886,0.042093021924999974,-0.005202783633999975,0.04251395214420001,-0.006539278512200006,0.04203800288771847,-0.005238828171462091,0.9924474588623651,-0.12266853650408184,8,8,window_velocity,dbscan_kmeans_fallback,False
920,233,7.56769394681,3.56128153132,0.04455546370800008,-0.008544020829999966,0.0405945103446,-0.006806577487999998,0.037934336691005696,-0.005987945062083057,0.9821055797748539,-0.18833000113853354,8,8,window_velocity,dbscan_kmeans_fallback,False
920,234,7.07162768342,3.17417533619,0.038262556930000004,0.0,0.0541989750308,-0.0024534227410000042,0.048449633305614026,-0.001368210469266305,0.999999738647958,0.0,8,8,window_velocity,dbscan_kmeans_fallback,False
920,235,8.03303230419,10.0607038569,0.033484998941999945,-0.017350567439999943,0.0425013242378,-0.015627443686000008,0.04122187439450796,-0.01631010680569496,0.8878845552830616,-0.46006574114148724,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,275,12.5576112309,12.5377539181,-0.001389069730000081,0.02467742329,-0.003851511506000023,0.024028268634000014,-0.006035159432408272,0.02431598277681453,-0.05620010489121127,0.9984191199262108,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,300,7.7097578958,8.25762907009,-0.021888371400999952,0.0,-0.020945487710000012,0.0013221752906000005,-0.02066363317606231,0.0004798273197660235,-0.9999995431366158,0.0,2,2,window_velocity,dbscan_kmeans_fallback,False
920,301,7.42941836978,7.81610844062,-0.03342185940900002,0.0044629382550000155,-0.021938883027400012,0.004324515570800003,-0.025476885903840188,0.0028003679518758184,-0.9912015940292797,0.13235862967034792,2,2,window_velocity,dbscan_kmeans_fallback,False
920,302,11.3552240596,11.0807358409,0.0018520929599999292,-0.0028161856400000574,-0.0012501627520000013,-0.003918793912000034,-0.002100183069605078,-0.004305849706268067,0.5494780491136149,-0.8355046019985236,5,5,window_velocity,dbscan_kmeans_fallback,False
920,312,14.3366728026,11.7303678157,0.0009260464800000534,-0.0026729897600000995,0.0005850930060000082,-0.0030023402800000197,-0.0009210272110093156,-0.0048982619220247535,0.3273558723760613,-0.9448973821887005,5,5,window_velocity,dbscan_kmeans_fallback,False
920,316,8.92372064812,6.77793831186,0.014038022811999973,0.0022672680969999526,0.014732557673799995,-0.011613185854,0.011851957292051286,-0.007860856991223264,0.9872064557010318,0.1594428027464122,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,317,8.36430438674,5.67890993418,0.02769720842700014,-0.030142732703999985,0.01964481333240002,-0.036180825636599995,0.017850496897652744,-0.03169651314501232,0.6766050061649703,-0.7363458270811697,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,340,13.0698833077,12.0377616377,0.0,-0.003317371219999998,0.0,-0.00330305162800002,0.0003079763770041847,-0.0035316941160969243,0.0,-0.9999969855740608,5,5,window_velocity,dbscan_kmeans_fallback,False
920,410,3.97526499061,-0.00453453619456,0.023466859723999978,0.004606134134474,0.0238162318052,0.0005298247553628,0.01998152642202473,0.0015669289669394393,0.9812755079557576,0.19260721995520175,-1,-1,window_velocity,dbscan_kmeans_fallback,False
920,411,13.0587286569,8.75618939169,0.02220406906000001,0.005608505294000032,0.021850487679999978,0.011932989985800013,0.021031145190671358,0.01176214222062177,0.96954855617767,0.24489737423436692,0,0,window_velocity,dbscan_kmeans_fallback,False
930,4,11.0060624428,7.11349399026,0.029717673479999894,0.002100206238000002,0.025651487561999992,0.008620391965600015,0.026233575000773,0.006982107915022517,0.9975117179103147,0.07049610844682275,0,0,window_velocity,dbscan_kmeans_fallback,False
930,38,3.33208361559,8.12565020084,-0.028917906062999998,0.0015035567380000004,-0.03339239429319999,0.006467680572199974,-0.03343857869916579,0.005736916732556577,-0.9986507030968538,0.051923814617784295,1,1,window_velocity,dbscan_kmeans_fallback,False
930,39,3.23632199071,8.64568990442,-0.03255895245899998,-0.00045345361900004375,-0.03513925470319999,0.004567948566600002,-0.03504252324560909,0.0036789550581058685,-0.9999027241897609,-0.013925801498153475,1,1,window_velocity,dbscan_kmeans_fallback,False
930,41,14.5166204713,3.13861502603,0.006356046309999997,0.003150309356000003,0.005834092837999983,0.007890092978399998,0.005658503922848112,0.006419828931979142,0.8959831454017468,0.44408488360706033,-1,-1,window_velocity,dbscan_kmeans_fallback,False
930,42,4.7118928743,9.23422497051,-0.029128371172000022,0.04128814535000007,-0.03303460360679999,0.036238103988400015,-0.03254983304135754,0.036871635161196833,-0.576469051347377,0.8171187410810825,-1,-1,window_velocity,dbscan_kmeans_fallback,False
930,43,14.4419053574,9.18243579397,0.0028202324699998726,0.00367536091500007,0.002824441771999986,0.0036896805034000125,0.003260689568865284,0.0031467200125040963,0.6087640344791801,0.7933486202230112,2,2,window_velocity,dbscan_kmeans_fallback,False
930,44,5.34581378449,9.54639198854,-0.03788371973200002,0.019092783976999962,-0.039146510390400006,0.011183598214600004,-0.03832395892854997,0.013587922694607046,-0.8929994117950639,0.450057306452654,1,1,window_velocity,dbscan_kmeans_fallback,False
930,45,8.71578111981,6.29441355764,-0.021888371400999952,0.006777938312000043,-0.021134906308599995,0.005446216629400009,-0.02247794633618638,0.005276379746448113,-0.9552489014446663,0.2958017299679943,3,3,window_velocity,dbscan_kmeans_fallback,False
930,46,9.36569737834,6.20515479255,-0.024161394585000016,0.0,-0.02726785960320001,-0.002400917585200002,-0.02639416384121062,-0.0013570216448647796,-0.999999586116777,0.0,3,3,window_velocity,dbscan_kmeans_fallback,False
930,47,9.75063806384,6.67913315478,-0.02304592950399993,0.0011455670389999284,-0.025542045703199998,-0.003541711427800003,-0.025535448446879425,-0.0018429987976816024,-0.9987664093485742,0.04964667960176887,3,3,window_velocity,dbscan_kmeans_fallback,False
930,48,10.7707624502,3.42405214649,-0.02805499911000009,0.016562990099999998,-0.029056813034000015,0.013570196211799992,-0.028551412719729552,0.012450652029149203,-0.861127363005153,0.5083886808326264,4,4,window_velocity,dbscan_kmeans_fallback,False
930,49,11.0439461625,3.8295351462,-0.0305174408900001,0.010572629126999989,-0.03149820830600003,0.009427062088599997,-0.030873774835658976,0.008232105444721964,-0.9449005707219992,0.3273565215426649,4,4,window_velocity,dbscan_kmeans_fallback,False
930,50,13.6829681721,9.41584507809,-0.042808603299999956,-0.0031980413170000334,-0.042808603299999956,-0.0031980413170000334,-0.02811773876192999,-0.0020925929900520246,-0.9972209321992046,-0.0744979629678866,-1,-1,window_velocity,dbscan_kmeans_fallback,False
930,51,14.059069323,1.6665613814,-0.042093021920000064,0.009069072388999988,-0.042093021920000064,0.009069072388999988,-0.021467441181300034,0.004620215062590001,-0.977567770111564,0.2106200141473487,-1,-1,window_velocity,dbscan_kmeans_fallback,False
930,75,10.875995005,7.89534349412,0.023508952739999957,0.014033196222999944,0.022220906274000002,0.013164474552199988,0.022234890238609042,0.012568389217828076,0.8586534393107071,0.512555890288499,0,0,window_velocity,dbscan_kmeans_fallback,False
930,83,5.93090678925,0.397129906723,-0.0021046510959999765,0.00047731959940000015,-0.002104651096200012,0.0004773195994200008,-0.002015888869649174,-0.0012770304780118102,-0.9752293952885405,0.22117495159503422,-1,-1,window_velocity,dbscan_kmeans_fallback,False
930,86,14.7864367419,6.00635117939,0.01481674371999997,0.02651510374799999,0.01872718545599998,0.032572289464999994,0.01996967623764686,0.02941871548408362,0.4878081476795959,0.8729504869133426,-1,-1,window_velocity,dbscan_kmeans_fallback,False
930,87,7.88065556482,7.13592801143,0.03739964998099996,0.023865979970999974,0.0370881616182,0.015064206557799996,0.037503812017126686,0.012739519191317208,0.8429847487801527,0.5379370432735705,-1,-1,window_velocity,dbscan_kmeans_fallback,False
930,88,7.03648001011,6.01422695278,0.05541546336399996,-0.01735056743900003,0.0541358354978,-0.014104794163000011,0.05248715521207057,-0.013600125915741524,0.9543167256074069,-0.29879632327632366,-1,-1,window_velocity,dbscan_kmeans_fallback,False
930,89,2.68869177547,7.75143163489,0.026308138704000016,0.0017183505580000257,0.0257946038358,0.0014080928182000107,0.025112194719134756,0.001841435526502574,0.9978733123554399,0.06517740317518524,5,5,window_velocity,dbscan_kmeans_fallback,False
930,90,2.71436851884,7.04953316394,0.03750488253500004,0.0,0.03454574309392,0.0041908660829999885,0.03211966267795071,0.003252625848251702,0.9999997333681201,0.0,5,5,window_velocity,dbscan_kmeans_fallback,False
930,91,1.79884529197,5.68129653218,0.030454301363,-0.00942706208899997,0.02924202233138,-0.009522526008599996,0.02452978745127566,-0.007906130917095865,0.9552791165494345,-0.29570455209908797,-1,-1,window_velocity,dbscan_kmeans_fallback,False
930,92,0.592880213815,7.46814245263,0.024561278293299998,-0.0019808763379999482,0.024561278293299998,-0.0019808763379999482,0.00736838348799,-0.0005942629013999845,0.9967631339854136,-0.08038932188806258,5,5,window_velocity,dbscan_kmeans_fallback,False
930,221,4.90383705427,6.96886615163,0.03091732460400003,-0.017899484978999958,0.03083313856,-0.017899484978599993,0.029317617324968688,-0.015444297728157457,0.865426270679059,-0.5010357374340084,-1,-1,window_velocity,dbscan_kmeans_fallback,False
930,222,13.2929763239,11.5654538941,-0.00023151163000001418,-0.00026252578000001136,-0.00022309301800000014,-0.0002529793880000142,-0.00015224049451256322,-0.0003526475340302585,-0.6613958780772821,-0.7499989040767423,2,2,window_velocity,dbscan_kmeans_fallback,False
930,223,12.3993414685,10.3208430386,0.0110915112799999,-0.02178963971000005,0.014652580931999993,-0.022219227353999997,0.01386689405218954,-0.021135774499598747,0.4536375039340142,-0.8911858375413372,6,6,window_velocity,dbscan_kmeans_fallback,False
930,224,12.0466019447,10.8597368664,0.012606860060000002,-0.024796753189999875,0.016576232034,-0.01602361895199998,0.015308382848485062,-0.016852764146596977,0.4531991397532685,-0.8914088964974247,6,6,window_velocity,dbscan_kmeans_fallback,False
930,225,12.6931507615,11.0392090357,0.014943022779999992,-0.015393557089999987,0.010354883394000005,-0.0169209798,0.01088703917923657,-0.01583930702511462,0.6965282712109573,-0.7175286998849687,6,6,window_velocity,dbscan_kmeans_fallback,False
930,226,12.7884914562,10.6177358295,0.013280348419999833,-0.01558448491999993,0.015561790205999983,-0.01689234062199997,0.014807920944169514,-0.015814399087631614,0.6485984703786901,-0.7611301120329977,6,6,window_velocity,dbscan_kmeans_fallback,False
930,227,9.46293225898,11.0205935714,-0.013490813526999901,-0.025083144950000146,-0.020596115628400007,-0.028457794518000023,-0.014818482159750594,-0.02257589225199333,-0.47367783293725435,-0.8806977962736162,7,7,window_velocity,dbscan_kmeans_fallback,False
930,228,10.2584903734,11.8936111187,-0.028328603749999993,-0.028448248129999954,-0.028328603749999993,-0.028448248129999954,-0.01831612183818298,-0.016442080272854973,-0.70561497106534,-0.708595099082832,7,7,window_velocity,dbscan_kmeans_fallback,False
930,232,8.11342997606,4.17654649499,0.04104069637700007,-0.01026237138699999,0.04265706841880002,-0.0073316290472000036,0.04173881093450295,-0.006745891136123461,0.9701300483784354,-0.2425844522396359,8,8,window_velocity,dbscan_kmeans_fallback,False
930,233,7.94274277216,3.46772688984,0.03750488253499995,-0.009355464147999992,0.041415324272199995,-0.008090567210199993,0.03780550044420397,-0.006998200787858138,0.9702684657071853,-0.24203013664654166,8,8,window_velocity,dbscan_kmeans_fallback,False
930,234,7.45425325272,3.17417533619,0.038262556930000004,0.0,0.048857370548599996,-0.00030071134760000005,0.04539351039292982,-0.0009577473284864134,0.999999738647958,0.0,8,8,window_velocity,dbscan_kmeans_fallback,False
930,235,8.37040787492,9.87550385234,0.03373755707299999,-0.01852000045600004,0.042480277726799985,-0.01642934061320002,0.03897657919805557,-0.016973074900786485,0.8766066004448937,-0.48120717824482545,-1,-1,window_velocity,dbscan_kmeans_fallback,False
930,275,12.5472984405,12.788108048,-0.0010312790399998662,0.025035412989999985,-0.0018099999440000048,0.024262155238,-0.00453399531468575,0.024531811840770166,-0.041157890200851865,0.9991522556063328,-1,-1,window_velocity,dbscan_kmeans_fallback,False
930,300,7.47698348456,8.26287958568,-0.023277441124000032,0.0005250515590001115,-0.0229912085754,0.001474917562199991,-0.021447775560443628,0.00049339459153625,-0.9997452756583834,0.02255049482420204,3,3,window_velocity,dbscan_kmeans_fallback,False
930,301,7.06868117188,7.86718163775,-0.03607371978999998,0.005107319713000003,-0.02713316193299999,0.004200412474800004,-0.028655936069688127,0.0034924534802130737,-0.9901254713362588,0.1401820318929493,3,3,window_velocity,dbscan_kmeans_fallback,False
930,302,11.3737449893,11.0528126443,0.0018520929700001076,-0.0027923196599999754,0.0018563022680000074,-0.0028066392460000243,-0.0009145002577235222,-0.0038517906923876397,0.5527437908694567,-0.8333476662284448,2,2,window_velocity,dbscan_kmeans_fallback,False
930,308,14.7325576738,10.1342110752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,window_velocity,dbscan_kmeans_fallback,False
930,312,14.3461437325,11.7038765779,0.0009470929899999092,-0.002649123780000018,0.0009428836900000092,-0.002668216562000012,-0.0003605911507065481,-0.004223520479417333,0.33664328452559794,-0.9416284777001244,2,2,window_velocity,dbscan_kmeans_fallback,False
930,316,9.13418575775,6.98414037881,0.02104651096300003,0.020620206695000042,0.017009790160000017,-0.002343639233200001,0.01461032339333591,0.0006834621146437287,0.7143037677920376,0.6998353010046661,-1,-1,window_velocity,dbscan_kmeans_fallback,False
930,317,8.71872763135,5.38989291673,0.03544232446099986,-0.028901701744999998,0.02430451085959998,-0.0351498153018,0.02312804516665688,-0.030858069725008624,0.7749909342213162,-0.6319720045616756,-1,-1,window_velocity,dbscan_kmeans_fallback,False
930,340,13.0698833077,12.0048265854,0.0,-0.0032935052299999158,0.0,-0.0033030516279999845,0.0002155834639029293,-0.003460237450267822,0.0,-0.9999969637304517,2,2,window_velocity,dbscan_kmeans_fallback,False
930,411,13.2803484174,8.80654660943,0.022161976050000122,0.005035721774000024,0.022229324880000016,0.009403196108799996,0.021370394448469988,0.009744216086635246,0.9751427996354765,0.22157536032910224,0,0,window_velocity,dbscan_kmeans_fallback,False
940,4,11.3032391775,7.13449605263,0.029717673470000074,0.002100206237000002,0.026720650317000008,0.006906814603600004,0.02727880454154112,0.005517537411615763,0.9975117179110069,0.07049610843702692,0,0,window_velocity,dbscan_kmeans_fallback,False
940,38,3.13824524963,8.09438576708,-0.019383836596000004,-0.0031264433759998767,-0.03063109205479999,0.003269639256000012,-0.029222156068216053,0.0030779086999896403,-0.9872404728344547,-0.15923325712770398,1,1,window_velocity,dbscan_kmeans_fallback,False
940,39,3.00186385859,8.55690845893,-0.02344581321199999,-0.008878144548999956,-0.032462138508600004,0.0007064330072000047,-0.03156351023552636,-8.817482402587954e-05,-0.9351966623255484,-0.35412766769032317,1,1,window_velocity,dbscan_kmeans_fallback,False
940,41,14.5799704693,3.17011811959,0.006334999799999963,0.003150309356000003,0.005998255623999995,0.006362670260200005,0.005861452685993667,0.0054389730591854,0.8953957066839898,0.44526812330583243,-1,-1,window_velocity,dbscan_kmeans_fallback,False
940,42,4.42860683674,9.65665281601,-0.028328603755999993,0.04224278454999997,-0.0329630454696,0.036729743176000015,-0.03128346425575028,0.03848297997783777,-0.5569676950896638,0.830533920684303,-1,-1,window_velocity,dbscan_kmeans_fallback,False
940,43,14.4701076821,9.21942806293,0.0028202324700000504,0.0036992268959998853,0.002824441771999986,0.0036896805035999945,0.003128552439205714,0.003312472077552833,0.6062831645069501,0.7952461410870831,0,0,window_velocity,dbscan_kmeans_fallback,False
